#{"t_start": 1626354269.592577, "env_id": null}
r,l,t
50,2,23066.276659
50,2,23067.227373
50,2,23068.179483
150,4,23069.133731
50,2,23071.032405
50,2,23071.984208
100,3,23072.9381
50,2,23074.362598
50,2,23075.317613
100,3,23076.279287
50,2,23077.706644
50,2,23078.658121
50,2,23079.611857
50,2,23080.563887
50,2,23081.515405
50,2,23082.467153
50,2,23083.420094
50,2,23084.370652
50,2,23085.321406
50,2,23086.272418
50,2,23087.224563
50,2,23088.174715
50,2,23089.125667
50,2,23090.07679
50,2,23091.029273
50,2,23091.980245
100,3,23092.936951
50,2,23094.362389
100,3,23095.316902
50,2,23096.740863
50,2,23097.692492
100,3,23098.646043
100,3,23100.073238
50,2,23101.497373
50,2,23102.44933
50,2,23103.400599
50,2,23104.352227
100,3,23105.305224
50,2,23106.728394
50,2,23107.679265
50,2,23108.634644
50,2,23109.588028
50,2,23110.541417
50,2,23111.495369
50,2,23112.449617
100,3,23113.406089
100,3,23114.831569
100,3,23116.257759
50,2,23117.682726
50,2,23118.634039
100,3,23119.588227
50,2,23121.013172
50,2,23121.966909
50,2,23122.919203
50,2,23123.871527
100,3,23124.825666
100,3,23126.253804
50,2,23127.681302
100,3,23128.634985
100,3,23130.061338
50,2,23131.489078
50,2,23132.441343
50,2,23133.393648
50,2,23134.345668
50,2,23135.297706
100,3,23136.251916
50,2,23137.676658
100,3,23138.629888
50,2,23140.054817
50,2,23141.005968
50,2,23141.957621
50,2,23142.909385
50,2,23143.860779
50,2,23144.811293
50,2,23145.762144
50,2,23146.713153
50,2,23147.665204
100,3,23148.620278
50,2,23150.047002
50,2,23150.998101
50,2,23151.951568
50,2,23152.902926
50,2,23153.853407
50,2,23154.804154
50,2,23155.755847
50,2,23156.706327
50,2,23157.657357
50,2,23158.608353
50,2,23159.560715
50,2,23160.512079
100,3,23161.467022
50,2,23162.896206
100,3,23163.85346
50,2,23165.276708
50,2,23166.228623
50,2,23167.180603
50,2,23168.13417
50,2,23169.086494
100,3,23170.039361
50,2,23171.463066
100,3,23172.416357
50,2,23173.838499
50,2,23174.789139
50,2,23175.740312
50,2,23176.692381
100,3,23177.644532
50,2,23179.067592
50,2,23180.018506
50,2,23180.970173
50,2,23181.921243
50,2,23182.872479
50,2,23183.823191
50,2,23184.775453
100,3,23185.731309
50,2,23187.157474
50,2,23188.111844
100,3,23189.068491
50,2,23190.496709
50,2,23191.449346
50,2,23192.401558
50,2,23193.354477
100,3,23194.306141
50,2,23195.728981
100,3,23196.681682
50,2,23198.106206
100,3,23199.063071
50,2,23200.491451
50,2,23201.446803
50,2,23202.403472
50,2,23203.366628
100,3,23204.329528
50,2,23205.757218
100,3,23206.714442
50,2,23208.140984
50,2,23209.092341
100,3,23210.045775
50,2,23211.472254
50,2,23212.42324
50,2,23213.375523
50,2,23214.328071
50,2,23215.280385
50,2,23216.287812
50,2,23217.239922
100,3,23218.19256
50,2,23219.617797
50,2,23220.569587
50,2,23221.521441
100,3,23222.475257
150,4,23223.904442
50,2,23225.801465
50,2,23226.753262
50,2,23227.705683
150,4,23228.663215
100,3,23230.559724
50,2,23231.982736
50,2,23232.932936
50,2,23233.884348
50,2,23234.835504
50,2,23235.785995
50,2,23236.736692
100,3,23237.691247
50,2,23239.116531
50,2,23240.068289
50,2,23241.020323
50,2,23241.974113
50,2,23242.926023
100,3,23243.878321
100,3,23245.303071
50,2,23246.727349
100,3,23247.679898
50,2,23249.102451
100,3,23250.054744
50,2,23251.479872
100,3,23252.431143
50,2,23253.853379
50,2,23254.803512
50,2,23255.755163
50,2,23256.706565
50,2,23257.65861
50,2,23258.609191
50,2,23259.561119
100,3,23260.513271
50,2,23261.936294
50,2,23262.886853
100,3,23263.840255
50,2,23265.262889
50,2,23266.213114
50,2,23267.163763
50,2,23268.115496
50,2,23269.066214
100,3,23270.019122
50,2,23271.441135
50,2,23272.392845
50,2,23273.343302
100,3,23274.295768
50,2,23275.718313
50,2,23276.670433
50,2,23277.620825
50,2,23278.584024
50,2,23279.53396
50,2,23280.485344
50,2,23281.435632
50,2,23282.385992
50,2,23283.335671
50,2,23284.286786
50,2,23285.236841
50,2,23286.186973
50,2,23287.13681
50,2,23288.089324
50,2,23289.040719
50,2,23289.990787
50,2,23290.94066
50,2,23291.892036
50,2,23292.841795
50,2,23293.792259
50,2,23294.742536
150,4,23295.697748
50,2,23297.591748
50,2,23298.541815
100,3,23299.494107
100,3,23300.918608
50,2,23302.341041
50,2,23303.291034
50,2,23304.241572
50,2,23305.192889
50,2,23306.143775
50,2,23307.094396
50,2,23308.045071
50,2,23308.99641
50,2,23309.946383
50,2,23310.898313
50,2,23311.848626
100,3,23312.801513
100,3,23314.225985
50,2,23315.648379
50,2,23316.598966
50,2,23317.564787
50,2,23318.514975
50,2,23319.465415
100,3,23320.417307
50,2,23321.841454
50,2,23322.791682
100,3,23323.744149
50,2,23325.166822
50,2,23326.119617
50,2,23327.070178
50,2,23328.021032
100,3,23328.97307
50,2,23330.397033
50,2,23331.347905
100,3,23332.301154
100,3,23333.725513
50,2,23335.153079
50,2,23336.105605
100,3,23337.058958
50,2,23338.522424
50,2,23339.476114
50,2,23340.42711
50,2,23341.37923
50,2,23342.330372
50,2,23343.28434
50,2,23344.235573
50,2,23345.186105
50,2,23346.137167
50,2,23347.089259
50,2,23348.04062
50,2,23348.991976
50,2,23349.945353
50,2,23350.900506
50,2,23351.852325
50,2,23352.803026
50,2,23353.753786
50,2,23354.706805
50,2,23355.657155
50,2,23356.60837
50,2,23357.559578
50,2,23358.510856
50,2,23359.461959
50,2,23360.413338
100,3,23361.366098
50,2,23362.791126
50,2,23363.742139
50,2,23364.693145
50,2,23365.644661
50,2,23366.596863
50,2,23367.547351
150,4,23368.502048
100,3,23370.399182
50,2,23371.825347
50,2,23372.776817
50,2,23373.729593
50,2,23374.68422
50,2,23375.637756
50,2,23376.589022
50,2,23377.539624
50,2,23378.490898
50,2,23379.442158
50,2,23380.393076
50,2,23381.343784
50,2,23382.294625
100,3,23383.248228
50,2,23384.674567
50,2,23385.626489
100,3,23386.579162
50,2,23388.004888
100,3,23388.958537
50,2,23390.381883
50,2,23391.333914
100,3,23392.289796
50,2,23393.71443
50,2,23394.666172
50,2,23395.617113
50,2,23396.570523
50,2,23397.522511
50,2,23398.474932
100,3,23399.428314
50,2,23400.851722
50,2,23401.80284
150,4,23402.75739
50,2,23404.652462
50,2,23405.604623
100,3,23406.55751
50,2,23407.980661
100,3,23408.936664
50,2,23410.36714
50,2,23411.320626
50,2,23412.271942
50,2,23413.222577
50,2,23414.175648
50,2,23415.12632
50,2,23416.076907
50,2,23417.027739
50,2,23417.979949
50,2,23418.93083
100,3,23419.88595
50,2,23421.314503
50,2,23422.269548
50,2,23423.221364
50,2,23424.171982
50,2,23425.122863
50,2,23426.075601
50,2,23427.026292
100,3,23427.979031
50,2,23429.402
50,2,23430.354178
50,2,23431.309387
50,2,23432.264624
50,2,23433.217984
50,2,23434.17355
50,2,23435.127061
50,2,23436.081487
50,2,23437.035061
50,2,23437.988201
50,2,23438.940194
100,3,23439.894466
50,2,23441.318294
50,2,23442.272657
50,2,23443.231767
50,2,23444.183774
50,2,23445.135208
50,2,23446.087958
100,3,23447.040886
100,3,23448.467123
50,2,23449.891438
50,2,23450.844637
50,2,23451.795127
50,2,23452.746027
50,2,23453.696896
50,2,23454.648474
50,2,23455.599062
50,2,23456.550155
50,2,23457.501348
50,2,23458.454049
50,2,23459.407807
50,2,23460.363487
50,2,23461.316443
50,2,23462.342574
50,2,23463.295603
50,2,23464.246942
100,3,23465.198769
100,3,23466.62448
100,3,23468.048883
50,2,23469.471529
50,2,23470.425756
50,2,23471.380688
50,2,23472.334912
50,2,23473.288109
50,2,23474.239568
50,2,23475.191292
50,2,23476.142112
50,2,23477.093117
100,3,23478.044919
50,2,23479.469235
50,2,23480.421115
50,2,23481.37217
50,2,23482.323259
50,2,23483.275308
50,2,23484.226664
150,4,23485.181272
50,2,23487.076816
50,2,23488.02884
50,2,23488.979758
50,2,23489.931069
50,2,23490.88285
50,2,23491.834778
50,2,23492.785932
50,2,23493.737144
100,3,23494.689733
50,2,23496.116433
100,3,23497.072114
50,2,23498.49612
50,2,23499.448217
100,3,23500.403632
50,2,23501.828252
50,2,23502.782347
100,3,23503.744072
50,2,23505.17281
50,2,23506.126997
50,2,23507.082859
50,2,23508.036726
50,2,23508.991161
50,2,23509.945658
50,2,23510.897074
100,3,23511.848966
100,3,23513.274193
50,2,23514.696669
50,2,23515.647099
50,2,23516.597994
100,3,23517.556402
50,2,23518.984935
50,2,23519.9403
50,2,23520.894639
50,2,23521.849175
50,2,23522.803654
50,2,23523.75616
50,2,23524.707151
100,3,23525.660408
50,2,23527.082956
50,2,23528.033989
50,2,23528.985254
50,2,23529.9374
100,3,23530.890007
50,2,23532.312522
50,2,23533.263518
50,2,23534.215281
50,2,23535.168389
50,2,23536.122273
50,2,23537.075844
100,3,23538.033512
50,2,23539.460284
100,3,23540.41521
100,3,23541.840725
50,2,23543.265998
50,2,23544.21622
100,3,23545.168708
100,3,23546.592911
50,2,23548.016901
50,2,23548.967452
50,2,23549.91831
50,2,23550.870542
200,5,23551.828171
50,2,23554.197883
50,2,23555.151503
50,2,23556.102972
50,2,23557.055717
50,2,23558.007512
50,2,23558.959474
50,2,23559.911222
50,2,23560.86287
100,3,23561.815082
50,2,23563.23736
50,2,23564.188228
50,2,23565.139612
50,2,23566.09033
100,3,23567.042358
100,3,23568.467103
50,2,23569.893327
50,2,23570.844117
50,2,23571.794969
50,2,23572.74569
50,2,23573.69779
50,2,23574.648964
50,2,23575.603715
50,2,23576.557103
50,2,23577.513023
50,2,23578.468327
50,2,23579.421882
50,2,23580.373449
50,2,23581.326639
50,2,23582.278859
100,3,23583.232484
100,3,23584.714119
50,2,23586.139863
50,2,23587.09184
50,2,23588.043675
50,2,23588.995583
50,2,23589.949158
50,2,23590.900773
50,2,23591.85309
50,2,23592.804388
100,3,23593.759938
50,2,23595.184023
50,2,23596.135718
50,2,23597.087472
50,2,23598.040503
50,2,23598.993193
50,2,23599.945993
50,2,23600.897895
200,5,23601.855562
50,2,23604.224874
100,3,23605.178616
150,4,23606.606977
50,2,23608.504946
50,2,23609.457722
50,2,23610.409575
50,2,23611.362963
50,2,23612.315925
50,2,23613.267616
50,2,23614.219239
50,2,23615.171213
50,2,23616.124198
50,2,23617.07595
50,2,23618.028399
50,2,23618.980628
100,3,23619.935327
50,2,23621.360017
100,3,23622.313588
50,2,23623.736441
150,4,23624.692246
50,2,23626.587473
100,3,23627.539501
50,2,23628.962762
50,2,23629.915275
50,2,23630.866161
50,2,23631.820363
50,2,23632.778944
50,2,23633.733324
100,3,23634.686753
50,2,23636.111915
100,3,23637.066482
50,2,23638.493084
50,2,23639.449911
50,2,23640.407564
150,4,23641.365887
50,2,23643.262838
100,3,23644.215752
50,2,23645.639222
50,2,23646.590285
100,3,23647.54518
50,2,23648.971896
50,2,23649.923777
50,2,23650.874769
150,4,23651.83174
50,2,23653.728289
50,2,23654.680596
50,2,23655.632277
50,2,23656.585878
50,2,23657.538614
50,2,23658.490492
50,2,23659.442444
50,2,23660.39529
50,2,23661.346698
50,2,23662.298186
50,2,23663.248505
50,2,23664.20022
50,2,23665.151419
50,2,23666.102017
50,2,23667.052885
50,2,23668.00525
50,2,23668.956529
50,2,23669.907606
50,2,23670.860255
50,2,23671.816393
50,2,23672.769393
50,2,23673.720814
50,2,23674.671183
50,2,23675.62327
100,3,23676.576039
100,3,23678.001198
50,2,23679.423994
50,2,23680.375547
50,2,23681.326643
50,2,23682.277608
100,3,23683.230471
50,2,23684.659403
50,2,23685.615082
50,2,23686.568655
50,2,23687.520463
50,2,23688.473432
50,2,23689.42607
50,2,23690.377717
50,2,23691.328472
150,4,23692.28426
50,2,23694.180002
50,2,23695.131405
100,3,23696.086619
50,2,23697.515612
50,2,23698.470296
50,2,23699.424468
50,2,23700.37646
50,2,23701.330123
50,2,23702.28149
50,2,23703.233138
50,2,23704.185509
100,3,23705.141146
50,2,23706.564708
100,3,23707.518673
50,2,23708.943763
50,2,23709.895451
50,2,23710.847006
50,2,23711.79809
50,2,23712.749911
50,2,23713.701962
50,2,23714.65388
50,2,23715.605875
100,3,23716.560024
50,2,23717.984358
50,2,23718.936014
100,3,23719.889104
50,2,23721.312277
50,2,23722.264977
50,2,23723.216226
50,2,23724.16733
50,2,23725.119097
50,2,23726.072137
50,2,23727.024106
50,2,23727.976031
100,3,23728.937158
50,2,23730.366491
50,2,23731.321505
50,2,23732.274914
100,3,23733.230013
50,2,23734.658656
50,2,23735.610135
100,3,23736.564523
50,2,23737.987744
50,2,23738.941413
50,2,23739.892657
50,2,23740.844973
50,2,23741.796396
100,3,23742.752657
50,2,23744.177196
50,2,23745.129607
150,4,23746.084958
100,3,23747.983697
100,3,23749.409613
50,2,23750.833303
50,2,23751.785413
100,3,23752.739418
100,3,23754.177376
100,3,23755.602651
150,4,23757.035118
50,2,23758.936272
100,3,23759.888882
50,2,23761.312985
50,2,23762.265014
50,2,23763.218451
100,3,23764.171901
50,2,23765.596203
50,2,23766.548279
50,2,23767.502017
50,2,23768.452382
50,2,23769.403055
50,2,23770.353835
50,2,23771.306077
50,2,23772.257342
50,2,23773.207788
50,2,23774.158554
100,3,23775.112147
50,2,23776.53516
50,2,23777.486077
50,2,23778.439664
50,2,23779.397336
50,2,23780.351333
50,2,23781.304536
50,2,23782.258973
50,2,23783.211852
50,2,23784.16259
100,3,23785.115083
50,2,23786.538242
50,2,23787.490206
50,2,23788.440906
50,2,23789.394182
50,2,23790.348048
50,2,23791.301821
100,3,23792.255302
100,3,23793.680683
50,2,23795.103304
50,2,23796.055556
50,2,23797.005903
50,2,23797.956814
50,2,23798.907027
50,2,23799.858508
50,2,23800.809122
100,3,23801.761346
50,2,23803.185674
50,2,23804.141093
50,2,23805.093741
100,3,23806.051002
50,2,23807.474705
50,2,23808.427645
50,2,23809.379422
100,3,23810.332568
50,2,23811.756431
50,2,23812.709448
50,2,23813.661855
50,2,23814.613356
50,2,23815.565574
50,2,23816.518569
50,2,23817.470104
50,2,23818.42235
50,2,23819.374029
50,2,23820.327538
50,2,23821.282493
50,2,23822.234309
100,3,23823.186644
100,3,23824.612442
50,2,23826.035243
50,2,23826.986147
50,2,23827.937416
50,2,23828.893517
100,3,23829.848131
50,2,23831.271665
50,2,23832.22323
50,2,23833.175588
100,3,23834.129568
50,2,23835.553895
50,2,23836.505996
50,2,23837.462975
50,2,23838.419756
50,2,23839.376156
50,2,23840.333778
50,2,23841.289309
50,2,23842.242425
50,2,23843.196801
50,2,23844.148751
50,2,23845.100241
100,3,23846.054413
50,2,23847.478729
50,2,23848.430439
50,2,23849.38576
100,3,23850.346158
100,3,23851.776107
50,2,23853.199783
50,2,23854.1531
50,2,23855.105115
50,2,23856.057346
50,2,23857.009214
100,3,23857.971466
50,2,23859.402353
50,2,23860.360986
50,2,23861.319826
50,2,23862.280528
50,2,23863.238168
50,2,23864.192199
100,3,23865.146767
50,2,23866.571821
50,2,23867.524255
100,3,23868.477869
50,2,23869.902104
50,2,23870.854596
50,2,23871.806802
50,2,23872.758556
50,2,23873.710435
50,2,23874.664123
50,2,23875.615559
100,3,23876.569234
50,2,23877.994109
50,2,23878.946635
50,2,23879.897088
50,2,23880.847923
50,2,23881.798874
50,2,23882.750664
50,2,23883.704541
50,2,23884.6583
50,2,23885.611708
50,2,23886.567524
100,3,23887.523301
50,2,23888.950398
100,3,23889.904916
50,2,23891.328814
50,2,23892.279352
50,2,23893.23017
50,2,23894.181403
50,2,23895.133614
50,2,23896.085554
50,2,23897.040082
100,3,23897.994657
50,2,23899.419644
50,2,23900.371233
50,2,23901.323145
100,3,23902.276748
50,2,23903.702508
50,2,23904.653852
50,2,23905.605423
100,3,23906.559795
50,2,23907.985909
50,2,23908.938212
50,2,23909.889559
50,2,23910.842926
100,3,23911.798721
50,2,23913.223033
50,2,23914.175312
50,2,23915.126087
50,2,23916.079799
50,2,23917.0318
50,2,23917.982545
50,2,23918.934656
100,3,23919.889123
50,2,23921.312727
50,2,23922.264107
50,2,23923.216112
50,2,23924.169514
50,2,23925.120084
50,2,23926.070978
50,2,23927.021537
50,2,23927.973644
150,4,23928.927858
50,2,23930.823186
50,2,23931.773613
100,3,23932.728317
50,2,23934.151454
100,3,23935.103925
50,2,23936.528972
50,2,23937.484356
50,2,23938.435849
50,2,23939.387194
50,2,23940.339442
100,3,23941.294594
50,2,23942.718481
100,3,23943.67247
50,2,23945.09597
50,2,23946.0495
50,2,23947.008116
50,2,23947.96106
150,4,23948.916656
50,2,23950.814143
50,2,23951.765883
50,2,23952.716421
50,2,23953.72592
50,2,23954.678156
50,2,23955.628878
50,2,23956.579878
50,2,23957.53071
100,3,23958.484734
150,4,23959.911619
50,2,23961.810468
50,2,23962.764509
50,2,23963.720171
50,2,23964.672158
100,3,23965.625665
50,2,23967.049553
50,2,23968.004558
50,2,23968.956131
50,2,23969.908322
100,3,23970.863712
50,2,23972.289498
50,2,23973.242361
100,3,23974.195236
50,2,23975.619193
50,2,23976.570876
100,3,23977.52363
50,2,23978.946993
50,2,23979.898075
50,2,23980.850056
50,2,23981.801338
50,2,23982.752386
50,2,23983.703284
50,2,23984.655219
50,2,23985.606782
50,2,23986.558319
100,3,23987.511165
50,2,23988.935869
50,2,23989.890176
50,2,23990.848473
50,2,23991.802785
50,2,23992.755691
50,2,23993.706061
50,2,23994.657085
50,2,23995.608518
100,3,23996.56279
50,2,23997.986245
50,2,23998.940986
50,2,23999.894446
50,2,24000.847639
50,2,24001.799901
50,2,24002.752199
50,2,24003.704015
50,2,24004.656994
100,3,24005.611555
50,2,24007.036518
50,2,24007.988944
50,2,24008.941732
50,2,24009.896593
50,2,24010.848185
100,3,24011.802077
50,2,24013.228204
50,2,24014.180867
100,3,24015.135419
50,2,24016.56777
50,2,24017.524498
50,2,24018.476776
100,3,24019.429197
50,2,24020.852257
50,2,24021.804516
50,2,24022.755626
50,2,24023.706698
50,2,24024.660024
50,2,24025.615377
50,2,24026.567095
50,2,24027.518918
50,2,24028.470675
50,2,24029.422383
50,2,24030.373256
50,2,24031.325449
50,2,24032.275917
50,2,24033.227529
50,2,24034.178406
100,3,24035.131395
50,2,24036.553634
50,2,24037.505488
50,2,24038.456465
50,2,24039.407443
50,2,24040.359061
50,2,24041.311595
50,2,24042.26632
50,2,24043.221299
50,2,24044.174224
50,2,24045.13063
100,3,24046.085168
50,2,24047.511904
50,2,24048.464986
50,2,24049.420665
100,3,24050.376176
50,2,24051.803149
50,2,24052.754448
50,2,24053.707208
100,3,24054.660125
50,2,24056.084305
100,3,24057.03859
50,2,24058.463301
50,2,24059.41495
50,2,24060.365324
100,3,24061.317051
50,2,24062.740759
50,2,24063.694054
50,2,24064.645225
50,2,24065.597774
50,2,24066.553187
50,2,24067.506379
50,2,24068.460474
150,4,24069.415826
100,3,24071.314642
50,2,24072.740932
50,2,24073.693604
50,2,24074.645706
50,2,24075.598622
50,2,24076.550588
50,2,24077.502475
50,2,24078.454466
50,2,24079.407086
